game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
3377,partygames,688,4,1,Unplayable in another language,5.72627,5.53453,789,1.3088,1579,2024-01-25 10:14:04
3378,boardgame,24309,4,1,No necessary in-game text,5.49219,5.47649,366,1.3704,1045,2024-01-25 10:14:04
3379,boardgame,Not Ranked,1,1,Some necessary text - easily memorized or small crib sheet,3,0,2,2,11,2024-01-25 10:14:04
3380,boardgame,Not Ranked,1,1,No necessary in-game text,2.33333,0,3,1,13,2024-01-25 10:14:04
3380,childrensgames,Not Ranked,1,1,No necessary in-game text,2.33333,0,3,1,13,2024-01-25 10:14:04
3381,boardgame,Not Ranked,1,1,No necessary in-game text,2.5,0,2,0,7,2024-01-25 10:14:04
3382,boardgame,Not Ranked,1,1,No necessary in-game text,6.42857,0,21,2,66,2024-01-25 10:14:04
3383,boardgame,4927,6,1,No necessary in-game text,6.35126,5.74562,859,1.2264,1380,2024-01-25 10:14:04
3383,childrensgames,109,6,1,No necessary in-game text,6.35126,5.74562,859,1.2264,1380,2024-01-25 10:14:04
3383,familygames,1437,6,1,No necessary in-game text,6.35126,5.74562,859,1.2264,1380,2024-01-25 10:14:04
3384,boardgame,20464,1,1,No necessary in-game text,5.62619,5.50448,42,2,132,2024-01-25 10:14:04
3384,wargames,3911,1,1,No necessary in-game text,5.62619,5.50448,42,2,132,2024-01-25 10:14:04
3385,boardgame,8549,2,1,Some necessary text - easily memorized or small crib sheet,6.09027,5.59462,479,1.7143,1202,2024-01-25 10:14:04
3385,strategygames,2385,2,1,Some necessary text - easily memorized or small crib sheet,6.09027,5.59462,479,1.7143,1202,2024-01-25 10:14:04
3385,familygames,2103,2,1,Some necessary text - easily memorized or small crib sheet,6.09027,5.59462,479,1.7143,1202,2024-01-25 10:14:04
3387,boardgame,Not Ranked,1,1,No necessary in-game text,3.5,0,4,0,21,2024-01-25 10:14:04
3388,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,3,3,2024-01-25 10:14:04
3389,boardgame,25115,5,1,No necessary in-game text,4.37176,5.45271,85,1.2941,210,2024-01-25 10:14:04
3390,boardgame,25305,1,1,No necessary in-game text,4.13444,5.43926,90,1.6667,245,2024-01-25 10:14:04
3391,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,2,2024-01-25 10:14:04
3392,boardgame,Not Ranked,1,1,No necessary in-game text,6.125,0,4,1,9,2024-01-25 10:14:04
3392,childrensgames,Not Ranked,1,1,No necessary in-game text,6.125,0,4,1,9,2024-01-25 10:14:04
3392,abstracts,Not Ranked,1,1,No necessary in-game text,6.125,0,4,1,9,2024-01-25 10:14:04
3393,boardgame,25036,4,1,No necessary in-game text,4.48056,5.45635,72,1.3636,212,2024-01-25 10:14:04
3394,boardgame,25583,4,1,Some necessary text - easily memorized or small crib sheet,5.22886,5.37726,781,1.5714,1998,2024-01-25 10:14:04
3394,childrensgames,918,4,1,Some necessary text - easily memorized or small crib sheet,5.22886,5.37726,781,1.5714,1998,2024-01-25 10:14:04
3395,boardgame,Not Ranked,1,1,No necessary in-game text,6.66667,0,3,0,5,2024-01-25 10:14:04
3395,abstracts,Not Ranked,1,1,No necessary in-game text,6.66667,0,3,0,5,2024-01-25 10:14:04
3396,boardgame,Not Ranked,3,1,No necessary in-game text,5.52,0,25,1.8571,83,2024-01-25 10:14:04
3397,boardgame,Not Ranked,1,1,No necessary in-game text,5.44526,0,19,1,65,2024-01-25 10:14:04
3398,boardgame,22998,2,1,No necessary in-game text,5.095,5.49043,44,1.3333,116,2024-01-25 10:14:04
3399,boardgame,Not Ranked,1,1,No necessary in-game text,3.88889,0,9,1,48,2024-01-25 10:14:04
3401,boardgame,Not Ranked,1,1,No necessary in-game text,5.72174,0,23,1,51,2024-01-25 10:14:04
3402,boardgame,16375,6,1,No necessary in-game text,6.89795,5.52151,38,2,85,2024-01-25 10:14:04
3403,boardgame,10822,5,1,Moderate in-game text - needs crib sheet or paste ups,6.54965,5.55893,144,2.3462,278,2024-01-25 10:14:04
3403,wargames,1890,5,1,Moderate in-game text - needs crib sheet or paste ups,6.54965,5.55893,144,2.3462,278,2024-01-25 10:14:04
3404,boardgame,13408,2,3,No necessary in-game text,5.73339,5.53695,432,1.2439,773,2024-01-25 10:14:04
3404,abstracts,1067,2,3,No necessary in-game text,5.73339,5.53695,432,1.2439,773,2024-01-25 10:14:04
3405,boardgame,14000,4,2,No necessary in-game text,5.82642,5.53352,204,1.6316,370,2024-01-25 10:14:04
3405,familygames,2441,4,2,No necessary in-game text,5.82642,5.53352,204,1.6316,370,2024-01-25 10:14:04
3406,boardgame,4002,2,2+,No necessary in-game text,7.12604,5.83137,549,2.72,432,2024-01-25 10:14:04
3406,abstracts,107,2,2+,No necessary in-game text,7.12604,5.83137,549,2.72,432,2024-01-25 10:14:04
3407,boardgame,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:14:04
3407,abstracts,Not Ranked,1,1,No necessary in-game text,0,0,0,0,1,2024-01-25 10:14:04
3408,boardgame,4952,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.54549,5.74416,288,3.5517,795,2024-01-25 10:14:04
3408,wargames,427,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.54549,5.74416,288,3.5517,795,2024-01-25 10:14:04
3409,boardgame,3478,5,1,Extensive use of text - massive conversion needed to be playable,7.01114,5.89781,775,3.4857,1143,2024-01-25 10:14:04
3409,wargames,411,5,1,Extensive use of text - massive conversion needed to be playable,7.01114,5.89781,775,3.4857,1143,2024-01-25 10:14:04
3410,boardgame,Not Ranked,2,1,No necessary in-game text,5.52174,0,23,2,56,2024-01-25 10:14:04
3410,abstracts,Not Ranked,2,1,No necessary in-game text,5.52174,0,23,2,56,2024-01-25 10:14:04
3411,boardgame,8019,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.95225,5.60562,178,2.7273,516,2024-01-25 10:14:04
3411,wargames,1149,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.95225,5.60562,178,2.7273,516,2024-01-25 10:14:04
3412,boardgame,6217,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.31544,5.66787,218,2.6667,718,2024-01-25 10:14:04
3412,wargames,675,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.31544,5.66787,218,2.6667,718,2024-01-25 10:14:04
3413,boardgame,4622,2,2+,Some necessary text - easily memorized or small crib sheet,7.1684,5.76942,404,2.5435,1154,2024-01-25 10:14:04
3413,wargames,462,2,2+,Some necessary text - easily memorized or small crib sheet,7.1684,5.76942,404,2.5435,1154,2024-01-25 10:14:04
3414,boardgame,5111,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.04023,5.73249,394,2.5962,1395,2024-01-25 10:14:04
3414,wargames,597,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.04023,5.73249,394,2.5962,1395,2024-01-25 10:14:04
3416,boardgame,5958,2,3,Moderate in-game text - needs crib sheet or paste ups,7.73267,5.68055,194,3.0417,536,2024-01-25 10:14:04
3416,wargames,538,2,3,Moderate in-game text - needs crib sheet or paste ups,7.73267,5.68055,194,3.0417,536,2024-01-25 10:14:04
3417,boardgame,19041,1,1,No necessary in-game text,5.75051,5.51044,98,1.5714,242,2024-01-25 10:14:04
3417,abstracts,1037,1,1,No necessary in-game text,5.75051,5.51044,98,1.5714,242,2024-01-25 10:14:04
3418,boardgame,Not Ranked,1,1,No necessary in-game text,4.20588,0,17,1,53,2024-01-25 10:14:04
3419,boardgame,25509,3,1,Extensive use of text - massive conversion needed to be playable,4.39227,5.40201,181,2.2143,718,2024-01-25 10:14:04
3420,boardgame,Not Ranked,3,1,No necessary in-game text,5.07692,0,26,1,72,2024-01-25 10:14:04
3421,boardgame,3099,2,1,No necessary in-game text,6.52682,5.95514,1640,1.5407,1565,2024-01-25 10:14:04
3421,familygames,958,2,1,No necessary in-game text,6.52682,5.95514,1640,1.5407,1565,2024-01-25 10:14:04
3422,boardgame,25597,4,2,Some necessary text - easily memorized or small crib sheet,5.00481,5.36779,616,1.1556,1558,2024-01-25 10:14:04
3422,familygames,3058,4,2,Some necessary text - easily memorized or small crib sheet,5.00481,5.36779,616,1.1556,1558,2024-01-25 10:14:04
3423,boardgame,19164,2,5,No necessary in-game text,6.54412,5.50998,34,3,138,2024-01-25 10:14:04
3423,abstracts,932,2,5,No necessary in-game text,6.54412,5.50998,34,3,138,2024-01-25 10:14:04
3425,boardgame,20587,2,5,No necessary in-game text,5.71968,5.50395,63,1,212,2024-01-25 10:14:04
3426,boardgame,Not Ranked,1,1,No necessary in-game text,4.8,0,5,0,8,2024-01-25 10:14:04
3427,boardgame,23932,2,5,No necessary in-game text,5.40118,5.48172,297,1.0435,573,2024-01-25 10:14:04
3427,childrensgames,746,2,5,No necessary in-game text,5.40118,5.48172,297,1.0435,573,2024-01-25 10:14:04
3427,familygames,2897,2,5,No necessary in-game text,5.40118,5.48172,297,1.0435,573,2024-01-25 10:14:04
3428,boardgame,Not Ranked,1,1,No necessary in-game text,3.80952,0,21,1,57,2024-01-25 10:14:04
3429,boardgame,Not Ranked,4,1,Unplayable in another language,3.43333,0,15,1.75,47,2024-01-25 10:14:04
3430,boardgame,24530,3+,2,Moderate in-game text - needs crib sheet or paste ups,4.79776,5.47182,67,1.2857,163,2024-01-25 10:14:04
3431,boardgame,Not Ranked,1,1,No necessary in-game text,3.5,0,6,1,15,2024-01-25 10:14:04
3432,boardgame,Not Ranked,1,1,No necessary in-game text,3.92,0,25,1.3333,71,2024-01-25 10:14:04
3433,boardgame,Not Ranked,1,1,No necessary in-game text,2.25,0,6,0,8,2024-01-25 10:14:04
3434,boardgame,23035,4,1,No necessary in-game text,5.40482,5.49021,85,1.6875,241,2024-01-25 10:14:04
3435,boardgame,19074,2,3,No necessary in-game text,5.74282,5.51031,110,1.1333,253,2024-01-25 10:14:04
3436,boardgame,Not Ranked,2,1,No necessary in-game text,7.16667,0,9,2,26,2024-01-25 10:14:04
3436,childrensgames,Not Ranked,2,1,No necessary in-game text,7.16667,0,9,2,26,2024-01-25 10:14:04
3437,boardgame,Not Ranked,2,1,No necessary in-game text,6.075,0,8,2,8,2024-01-25 10:14:04
3437,abstracts,Not Ranked,2,1,No necessary in-game text,6.075,0,8,2,8,2024-01-25 10:14:04
3438,boardgame,Not Ranked,1,1,No necessary in-game text,5.89286,0,14,1,49,2024-01-25 10:14:04
3438,abstracts,Not Ranked,1,1,No necessary in-game text,5.89286,0,14,1,49,2024-01-25 10:14:04
3439,boardgame,2885,2,1,Extensive use of text - massive conversion needed to be playable,6.50954,5.9922,2539,2.8135,3867,2024-01-25 10:14:04
3439,cgs,122,2,1,Extensive use of text - massive conversion needed to be playable,6.50954,5.9922,2539,2.8135,3867,2024-01-25 10:14:04
3440,boardgame,Not Ranked,1,1,No necessary in-game text,4,0,26,1.5,129,2024-01-25 10:14:04
3441,boardgame,Not Ranked,2,1,No necessary in-game text,6.07143,0,7,2,27,2024-01-25 10:14:04
3443,boardgame,Not Ranked,1,1,No necessary in-game text,4.72857,0,7,0,20,2024-01-25 10:14:04
3444,boardgame,Not Ranked,1,1,No necessary in-game text,3.63889,0,9,0,24,2024-01-25 10:14:04
3445,boardgame,Not Ranked,1,1,No necessary in-game text,4.66667,0,9,0,56,2024-01-25 10:14:04
3447,boardgame,24471,4,1,No necessary in-game text,3.98529,5.47316,34,1,77,2024-01-25 10:14:04
3448,boardgame,Not Ranked,1,1,No necessary in-game text,3.67593,0,27,2,66,2024-01-25 10:14:04
3450,boardgame,21522,4,1,Extensive use of text - massive conversion needed to be playable,5.63939,5.49954,33,1.6667,75,2024-01-25 10:14:04
3451,boardgame,23387,1,1,No necessary in-game text,4.68333,5.48717,30,1.3333,49,2024-01-25 10:14:04
3452,boardgame,4036,3,1,No necessary in-game text,6.3372,5.82791,1351,1.6643,1670,2024-01-25 10:14:04
3452,familygames,1203,3,1,No necessary in-game text,6.3372,5.82791,1351,1.6643,1670,2024-01-25 10:14:04
3453,boardgame,Not Ranked,1,1,No necessary in-game text,1.75,0,4,0,8,2024-01-25 10:14:04
3454,boardgame,Not Ranked,1,1,No necessary in-game text,5.08571,0,21,2.3333,103,2024-01-25 10:14:04
3454,abstracts,Not Ranked,1,1,No necessary in-game text,5.08571,0,21,2.3333,103,2024-01-25 10:14:04
3455,boardgame,Not Ranked,2,1,No necessary in-game text,5.375,0,16,1,45,2024-01-25 10:14:04
3456,boardgame,Not Ranked,1,1,No necessary in-game text,3.835,0,20,3,93,2024-01-25 10:14:04
3457,boardgame,18376,1,1,No necessary in-game text,5.74316,5.51319,95,1.3846,239,2024-01-25 10:14:04
3457,abstracts,1009,1,1,No necessary in-game text,5.74316,5.51319,95,1.3846,239,2024-01-25 10:14:04
3458,boardgame,Not Ranked,1,1,No necessary in-game text,4.9,0,10,0,35,2024-01-25 10:14:04
3458,abstracts,Not Ranked,1,1,No necessary in-game text,4.9,0,10,0,35,2024-01-25 10:14:04
3459,boardgame,12793,2,2+,No necessary in-game text,6.47372,5.54085,91,1.8,211,2024-01-25 10:14:04
3459,wargames,2576,2,2+,No necessary in-game text,6.47372,5.54085,91,1.8,211,2024-01-25 10:14:04
3460,boardgame,Not Ranked,1,1,No necessary in-game text,6.5,0,2,0,4,2024-01-25 10:14:04
3461,boardgame,Not Ranked,3,1,No necessary in-game text,5.70455,0,22,1.5,41,2024-01-25 10:14:04
3461,abstracts,Not Ranked,3,1,No necessary in-game text,5.70455,0,22,1.5,41,2024-01-25 10:14:04
3462,boardgame,Not Ranked,1,1,No necessary in-game text,2,0,1,0,1,2024-01-25 10:14:04
3462,childrensgames,Not Ranked,1,1,No necessary in-game text,2,0,1,0,1,2024-01-25 10:14:04
3463,boardgame,4590,2,1,Moderate in-game text - needs crib sheet or paste ups,7.33775,5.77262,514,2.2683,1105,2024-01-25 10:14:04
3463,wargames,556,2,1,Moderate in-game text - needs crib sheet or paste ups,7.33775,5.77262,514,2.2683,1105,2024-01-25 10:14:04
3463,thematic,790,2,1,Moderate in-game text - needs crib sheet or paste ups,7.33775,5.77262,514,2.2683,1105,2024-01-25 10:14:04
3464,boardgame,3993,2,1,No necessary in-game text,7.29115,5.83245,698,2.2679,1349,2024-01-25 10:14:04
3464,wargames,518,2,1,No necessary in-game text,7.29115,5.83245,698,2.2679,1349,2024-01-25 10:14:04
3465,boardgame,20161,1,1,No necessary in-game text,5.66762,5.50573,105,1.7,378,2024-01-25 10:14:04
3465,wargames,3818,1,1,No necessary in-game text,5.66762,5.50573,105,1.7,378,2024-01-25 10:14:04
3466,boardgame,8736,2,1,No necessary in-game text,6.32887,5.59075,291,2.037,822,2024-01-25 10:14:04
3466,wargames,1750,2,1,No necessary in-game text,6.32887,5.59075,291,2.037,822,2024-01-25 10:14:04
3467,boardgame,23053,2,6+,Moderate in-game text - needs crib sheet or paste ups,4.98333,5.49001,30,2.5,138,2024-01-25 10:14:04
3467,wargames,4077,2,6+,Moderate in-game text - needs crib sheet or paste ups,4.98333,5.49001,30,2.5,138,2024-01-25 10:14:04
3468,boardgame,19079,2,1,Moderate in-game text - needs crib sheet or paste ups,6.04783,5.51027,46,2.3333,153,2024-01-25 10:14:04
3468,wargames,3654,2,1,Moderate in-game text - needs crib sheet or paste ups,6.04783,5.51027,46,2.3333,153,2024-01-25 10:14:04
3469,boardgame,Not Ranked,3,1,No necessary in-game text,6.47368,0,19,1,40,2024-01-25 10:14:04
3469,childrensgames,Not Ranked,3,1,No necessary in-game text,6.47368,0,19,1,40,2024-01-25 10:14:04
3471,boardgame,13287,4,1,Some necessary text - easily memorized or small crib sheet,6.47034,5.53772,92,2.1818,262,2024-01-25 10:14:04
3472,boardgame,13188,0+,0+,Unplayable in another language,6.53907,5.53833,86,2,165,2024-01-25 10:14:04
3473,boardgame,21892,1,1,No necessary in-game text,5.45,5.49759,34,1.5,63,2024-01-25 10:14:04
3473,wargames,3959,1,1,No necessary in-game text,5.45,5.49759,34,1.5,63,2024-01-25 10:14:04
3474,boardgame,Not Ranked,1,1,No necessary in-game text,4.16667,0,3,0,12,2024-01-25 10:14:04
3474,wargames,Not Ranked,1,1,No necessary in-game text,4.16667,0,3,0,12,2024-01-25 10:14:04
3475,boardgame,4711,4,1,Extensive use of text - massive conversion needed to be playable,7.09702,5.762,431,2.6222,653,2024-01-25 10:14:04
3475,cgs,92,4,1,Extensive use of text - massive conversion needed to be playable,7.09702,5.762,431,2.6222,653,2024-01-25 10:14:04
3476,boardgame,23799,1,1,Moderate in-game text - needs crib sheet or paste ups,5.3378,5.48305,123,2.5,411,2024-01-25 10:14:04
3476,wargames,4103,1,1,Moderate in-game text - needs crib sheet or paste ups,5.3378,5.48305,123,2.5,411,2024-01-25 10:14:04
3479,boardgame,Not Ranked,1,1,No necessary in-game text,4.15,0,10,0,37,2024-01-25 10:14:04
3479,cgs,Not Ranked,1,1,No necessary in-game text,4.15,0,10,0,37,2024-01-25 10:14:04
3481,boardgame,Not Ranked,1,1,No necessary in-game text,6.4125,0,8,2,24,2024-01-25 10:14:04
3482,boardgame,25342,1,1,No necessary in-game text,4.39641,5.43626,103,1.4444,227,2024-01-25 10:14:04
3483,boardgame,23164,1,1,No necessary in-game text,5.35185,5.48909,54,1,179,2024-01-25 10:14:04
3483,childrensgames,728,1,1,No necessary in-game text,5.35185,5.48909,54,1,179,2024-01-25 10:14:04
3484,boardgame,25244,4,4+,Some necessary text - easily memorized or small crib sheet,5.22757,5.44404,370,2.1667,886,2024-01-25 10:14:04
3484,familygames,3000,4,4+,Some necessary text - easily memorized or small crib sheet,5.22757,5.44404,370,2.1667,886,2024-01-25 10:14:04
3485,boardgame,15560,4,1,Some necessary text - easily memorized or small crib sheet,5.91975,5.5253,162,1.7273,332,2024-01-25 10:14:04
3485,wargames,3442,4,1,Some necessary text - easily memorized or small crib sheet,5.91975,5.5253,162,1.7273,332,2024-01-25 10:14:04
3485,familygames,2548,4,1,Some necessary text - easily memorized or small crib sheet,5.91975,5.5253,162,1.7273,332,2024-01-25 10:14:04
3486,boardgame,23518,5,2,No necessary in-game text,4.87778,5.48601,45,1.1429,113,2024-01-25 10:14:04
3487,boardgame,4771,2,1,Extensive use of text - massive conversion needed to be playable,6.52297,5.75639,804,2.4675,1180,2024-01-25 10:14:04
3487,cgs,118,2,1,Extensive use of text - massive conversion needed to be playable,6.52297,5.75639,804,2.4675,1180,2024-01-25 10:14:04
3488,boardgame,24643,2,1,Extensive use of text - massive conversion needed to be playable,4.85256,5.46948,78,1.5,132,2024-01-25 10:14:04
3488,cgs,332,2,1,Extensive use of text - massive conversion needed to be playable,4.85256,5.46948,78,1.5,132,2024-01-25 10:14:04
3489,boardgame,Not Ranked,1,1,No necessary in-game text,2.33333,0,3,0,10,2024-01-25 10:14:04
3491,boardgame,Not Ranked,1,1,No necessary in-game text,5.66667,0,9,1,17,2024-01-25 10:14:04
3492,boardgame,20920,4,8+,Extensive use of text - massive conversion needed to be playable,5.795,5.50245,40,2.4,109,2024-01-25 10:14:04
3492,cgs,276,4,8+,Extensive use of text - massive conversion needed to be playable,5.795,5.50245,40,2.4,109,2024-01-25 10:14:04
3493,boardgame,Not Ranked,4,1,No necessary in-game text,4.65,0,10,1,40,2024-01-25 10:14:04
3494,boardgame,19825,1,1,No necessary in-game text,6.08594,5.50729,32,1.4,50,2024-01-25 10:14:04
3495,boardgame,5582,2,2+,Extensive use of text - massive conversion needed to be playable,6.16964,5.70192,1113,1.962,2121,2024-01-25 10:14:04
3495,cgs,160,2,2+,Extensive use of text - massive conversion needed to be playable,6.16964,5.70192,1113,1.962,2121,2024-01-25 10:14:04
3496,boardgame,Not Ranked,1,1,No necessary in-game text,4.71429,0,7,0,13,2024-01-25 10:14:04
3498,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,5.16667,0,6,1,14,2024-01-25 10:14:04
3499,boardgame,18621,2,1,No necessary in-game text,5.92713,5.51216,129,4.0714,240,2024-01-25 10:14:04
3499,abstracts,962,2,1,No necessary in-game text,5.92713,5.51216,129,4.0714,240,2024-01-25 10:14:04
3500,boardgame,17557,3,5,No necessary in-game text,6.05476,5.5166,63,1.25,124,2024-01-25 10:14:04
3501,boardgame,22849,3,1,No necessary in-game text,5.21429,5.49156,35,2,81,2024-01-25 10:14:04
3502,boardgame,24259,1,1,Some necessary text - easily memorized or small crib sheet,4.54106,5.47739,49,2,139,2024-01-25 10:14:04
3502,cgs,326,1,1,Some necessary text - easily memorized or small crib sheet,4.54106,5.47739,49,2,139,2024-01-25 10:14:04
3503,boardgame,24283,2,6,Extensive use of text - massive conversion needed to be playable,4.22828,5.47697,39,1.6,120,2024-01-25 10:14:04
3503,cgs,331,2,6,Extensive use of text - massive conversion needed to be playable,4.22828,5.47697,39,1.6,120,2024-01-25 10:14:04
3504,boardgame,25584,1,1,No necessary in-game text,2.12519,5.37432,79,1.4,101,2024-01-25 10:14:04
3504,cgs,348,1,1,No necessary in-game text,2.12519,5.37432,79,1.4,101,2024-01-25 10:14:04
3505,boardgame,Not Ranked,1,1,No necessary in-game text,7.75,0,2,0,4,2024-01-25 10:14:04
3505,childrensgames,Not Ranked,1,1,No necessary in-game text,7.75,0,2,0,4,2024-01-25 10:14:04
3506,boardgame,Not Ranked,1,1,No necessary in-game text,7.02,0,5,2,12,2024-01-25 10:14:04
3507,boardgame,10673,3,1,No necessary in-game text,5.9755,5.56078,307,1.0714,761,2024-01-25 10:14:04
3507,childrensgames,213,3,1,No necessary in-game text,5.9755,5.56078,307,1.0714,761,2024-01-25 10:14:04
3508,boardgame,Not Ranked,1,1,No necessary in-game text,5.56087,0,23,1,58,2024-01-25 10:14:04
3509,boardgame,Not Ranked,1,1,No necessary in-game text,5.51818,0,11,0,54,2024-01-25 10:14:04
3510,boardgame,25750,6,1,Unplayable in another language,3.50314,4.77483,1160,1.0779,2209,2024-01-25 10:14:04
3510,partygames,873,6,1,Unplayable in another language,3.50314,4.77483,1160,1.0779,2209,2024-01-25 10:14:04
3511,boardgame,Not Ranked,1,1,No necessary in-game text,4.22222,0,9,1.5,27,2024-01-25 10:14:04
3511,childrensgames,Not Ranked,1,1,No necessary in-game text,4.22222,0,9,1.5,27,2024-01-25 10:14:04
3512,boardgame,20388,4,1,No necessary in-game text,5.78,5.50483,50,1.3333,161,2024-01-25 10:14:04
3513,boardgame,13352,2,1,No necessary in-game text,6.33378,5.53728,111,1.75,189,2024-01-25 10:14:04
3513,abstracts,725,2,1,No necessary in-game text,6.33378,5.53728,111,1.75,189,2024-01-25 10:14:04
3514,boardgame,21753,1,1,Unplayable in another language,5.53467,5.49829,75,1.4,295,2024-01-25 10:14:04
3515,boardgame,25519,0+,0+,Extensive use of text - massive conversion needed to be playable,3.93898,5.39953,137,1.3333,416,2024-01-25 10:14:04
3516,boardgame,20508,4,1,No necessary in-game text,5.69742,5.50429,97,2,414,2024-01-25 10:14:04
3517,boardgame,10414,4,1,Some necessary text - easily memorized or small crib sheet,6.82583,5.5644,156,1.1538,219,2024-01-25 10:14:04
3517,childrensgames,233,4,1,Some necessary text - easily memorized or small crib sheet,6.82583,5.5644,156,1.1538,219,2024-01-25 10:14:04
3518,boardgame,5374,7,1,Some necessary text - easily memorized or small crib sheet,6.61509,5.71476,691,3.4615,1228,2024-01-25 10:14:04
3518,wargames,962,7,1,Some necessary text - easily memorized or small crib sheet,6.61509,5.71476,691,3.4615,1228,2024-01-25 10:14:04
3519,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,5.88889,0,18,0,41,2024-01-25 10:14:04
3520,boardgame,Not Ranked,1,1,Moderate in-game text - needs crib sheet or paste ups,2.2,0,5,0,10,2024-01-25 10:14:04
3521,boardgame,Not Ranked,1,1,Unplayable in another language,4.79733,0,15,1,56,2024-01-25 10:14:04
3522,boardgame,25763,4,2,No necessary in-game text,3.62035,4.46965,2243,1.0444,4916,2024-01-25 10:14:04
3522,childrensgames,1039,4,2,No necessary in-game text,3.62035,4.46965,2243,1.0444,4916,2024-01-25 10:14:04
3522,partygames,875,4,2,No necessary in-game text,3.62035,4.46965,2243,1.0444,4916,2024-01-25 10:14:04
3523,boardgame,9784,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.09571,5.57301,105,2.8889,390,2024-01-25 10:14:04
3523,wargames,1439,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.09571,5.57301,105,2.8889,390,2024-01-25 10:14:04
3524,boardgame,23701,4,1,No necessary in-game text,4.67391,5.48399,46,1.5,133,2024-01-25 10:14:04
3525,boardgame,22502,6,1,Unplayable in another language,5.34202,5.49398,99,1.25,242,2024-01-25 10:14:04
3525,partygames,727,6,1,Unplayable in another language,5.34202,5.49398,99,1.25,242,2024-01-25 10:14:04
3527,boardgame,18641,2,1,Moderate in-game text - needs crib sheet or paste ups,5.96795,5.51203,78,2.4545,195,2024-01-25 10:14:04
3527,wargames,3600,2,1,Moderate in-game text - needs crib sheet or paste ups,5.96795,5.51203,78,2.4545,195,2024-01-25 10:14:04
3528,boardgame,16857,4,2,No necessary in-game text,6.00182,5.51945,110,2.4,223,2024-01-25 10:14:04
3529,boardgame,25366,4,1,No necessary in-game text,5.24594,5.43276,475,1.2973,1203,2024-01-25 10:14:04
3529,familygames,3019,4,1,No necessary in-game text,5.24594,5.43276,475,1.2973,1203,2024-01-25 10:14:04
3530,boardgame,Not Ranked,1,1,No necessary in-game text,8.5,0,2,0,5,2024-01-25 10:14:04
3531,boardgame,9807,1,2+,Extensive use of text - massive conversion needed to be playable,6.70504,5.57275,139,2.5333,538,2024-01-25 10:14:04
3531,wargames,1572,1,2+,Extensive use of text - massive conversion needed to be playable,6.70504,5.57275,139,2.5333,538,2024-01-25 10:14:04
3531,thematic,1174,1,2+,Extensive use of text - massive conversion needed to be playable,6.70504,5.57275,139,2.5333,538,2024-01-25 10:14:04
3532,boardgame,15657,1,1+,Extensive use of text - massive conversion needed to be playable,6.30161,5.52493,93,2.7143,359,2024-01-25 10:14:04
3533,boardgame,22863,1,1,Moderate in-game text - needs crib sheet or paste ups,5.45287,5.49145,87,2.1111,398,2024-01-25 10:14:04
3533,wargames,4052,1,1,Moderate in-game text - needs crib sheet or paste ups,5.45287,5.49145,87,2.1111,398,2024-01-25 10:14:04
3534,boardgame,5762,5,1,Moderate in-game text - needs crib sheet or paste ups,7.24769,5.69107,303,3.6667,740,2024-01-25 10:14:04
3534,strategygames,2019,5,1,Moderate in-game text - needs crib sheet or paste ups,7.24769,5.69107,303,3.6667,740,2024-01-25 10:14:04
3535,boardgame,18161,4,1,No necessary in-game text,6.02206,5.51408,68,3,341,2024-01-25 10:14:04
3536,boardgame,Not Ranked,1,1,No necessary in-game text,4,0,2,0,19,2024-01-25 10:14:04
3536,childrensgames,Not Ranked,1,1,No necessary in-game text,4,0,2,0,19,2024-01-25 10:14:04
3537,boardgame,Not Ranked,1,1,No necessary in-game text,4,0,3,0,12,2024-01-25 10:14:04
3537,childrensgames,Not Ranked,1,1,No necessary in-game text,4,0,3,0,12,2024-01-25 10:14:04
3538,boardgame,24551,4,1,Some necessary text - easily memorized or small crib sheet,4.11702,5.4715,47,1.4,166,2024-01-25 10:14:04
3538,wargames,4105,4,1,Some necessary text - easily memorized or small crib sheet,4.11702,5.4715,47,1.4,166,2024-01-25 10:14:04
3539,boardgame,Not Ranked,1,1,No necessary in-game text,5,0,1,0,5,2024-01-25 10:14:04
3540,boardgame,18459,2,1,No necessary in-game text,5.96471,5.51287,85,2,227,2024-01-25 10:14:04
3540,abstracts,884,2,1,No necessary in-game text,5.96471,5.51287,85,2,227,2024-01-25 10:14:04
