game_id,id,value
4868,2028,Role Playing
4869,2028,Role Playing
4870,2035,Roll / Spin and Move
4870,2008,Trading
4871,2028,Role Playing
4872,2028,Role Playing
4873,2028,Role Playing
4874,2028,Role Playing
4875,2028,Role Playing
4876,2028,Role Playing
4877,2028,Role Playing
4878,2028,Role Playing
4879,2028,Role Playing
4880,2046,Area Movement
4880,2072,Dice Rolling
4880,2947,Movement Points
4880,2078,Point to Point Movement
4880,2855,Ratio / Combat Results Table
4880,2822,Scenario / Mission / Campaign Game
4880,2070,Simulation
4881,2014,Betting and Bluffing
4881,2865,Player Judge
4881,3102,Questions and Answers
4881,2939,Track Movement
4882,2039,Line Drawing
4882,2055,Paper-and-Pencil
4883,2026,Hexagon Grid
4884,2072,Dice Rolling
4884,2026,Hexagon Grid
4884,2070,Simulation
4885,2040,Hand Management
4885,2661,Push Your Luck
4885,2035,Roll / Spin and Move
4887,2009,Trick-taking
4888,2989,Physical Removal
4888,2821,Single Loser Game
4889,2035,Roll / Spin and Move
4890,2035,Roll / Spin and Move
4891,2039,Line Drawing
4892,2035,Roll / Spin and Move
4892,2004,Set Collection
4893,2035,Roll / Spin and Move
4893,2004,Set Collection
4895,2035,Roll / Spin and Move
4896,2013,Commodity Speculation
4896,2005,Stock Holding
4896,2008,Trading
4897,2035,Roll / Spin and Move
4899,2035,Roll / Spin and Move
4900,2035,Roll / Spin and Move
4901,2035,Roll / Spin and Move
4902,2014,Betting and Bluffing
4903,2047,Memory
4903,2004,Set Collection
4904,2947,Movement Points
4905,2018,Campaign / Battle Card Driven
4906,2072,Dice Rolling
4906,2831,Real-Time
4907,2035,Roll / Spin and Move
4908,2035,Roll / Spin and Move
4909,2035,Roll / Spin and Move
4911,2028,Role Playing
4911,2035,Roll / Spin and Move
4911,2004,Set Collection
4912,2035,Roll / Spin and Move
4913,2047,Memory
4914,2072,Dice Rolling
4914,2026,Hexagon Grid
4915,2072,Dice Rolling
4915,2676,Grid Movement
4915,2026,Hexagon Grid
4915,2070,Simulation
4916,2072,Dice Rolling
4916,2026,Hexagon Grid
4917,2026,Hexagon Grid
4918,2026,Hexagon Grid
4919,2072,Dice Rolling
4919,2026,Hexagon Grid
4919,2016,Secret Unit Deployment
4920,2072,Dice Rolling
4920,2676,Grid Movement
4920,2026,Hexagon Grid
4920,2070,Simulation
4921,2072,Dice Rolling
4921,2026,Hexagon Grid
4921,2070,Simulation
4922,2035,Roll / Spin and Move
4925,2018,Campaign / Battle Card Driven
4927,2035,Roll / Spin and Move
4927,2005,Stock Holding
4928,2035,Roll / Spin and Move
4930,2028,Role Playing
4930,2004,Set Collection
4932,2060,Pattern Recognition
4933,2035,Roll / Spin and Move
4935,2026,Hexagon Grid
4935,2011,Modular Board
4948,2047,Memory
4948,2027,Storytelling
4949,2047,Memory
4949,2027,Storytelling
4950,2047,Memory
4951,2040,Hand Management
4951,2041,Open Drafting
4951,2004,Set Collection
4951,2009,Trick-taking
4952,2035,Roll / Spin and Move
4953,2035,Roll / Spin and Move
4957,2012,Auction/Bidding
4957,2040,Hand Management
4958,2072,Dice Rolling
4958,2026,Hexagon Grid
4958,2070,Simulation
4958,2974,Zone of Control
4959,2026,Hexagon Grid
4960,2026,Hexagon Grid
4961,2002,Tile Placement
4962,2072,Dice Rolling
4962,2676,Grid Movement
4962,2026,Hexagon Grid
4962,2070,Simulation
4963,2047,Memory
4963,2035,Roll / Spin and Move
4963,2016,Secret Unit Deployment
4964,2001,Action Points
4964,2057,Chit-Pull System
4964,2072,Dice Rolling
4964,2676,Grid Movement
4964,2026,Hexagon Grid
4964,2822,Scenario / Mission / Campaign Game
4964,2070,Simulation
6022,2072,Dice Rolling
6022,2676,Grid Movement
6022,2026,Hexagon Grid
6022,2947,Movement Points
6022,2070,Simulation
6023,2026,Hexagon Grid
6023,2070,Simulation
6024,2026,Hexagon Grid
6025,2026,Hexagon Grid
6026,2026,Hexagon Grid
6027,2026,Hexagon Grid
6028,2026,Hexagon Grid
6029,2026,Hexagon Grid
6030,2026,Hexagon Grid
6031,2026,Hexagon Grid
6032,2026,Hexagon Grid
6033,2026,Hexagon Grid
6034,2026,Hexagon Grid
6035,2026,Hexagon Grid
6036,2026,Hexagon Grid
6037,2072,Dice Rolling
6037,2026,Hexagon Grid
6038,2026,Hexagon Grid
6039,2072,Dice Rolling
6039,2676,Grid Movement
6039,2026,Hexagon Grid
6039,2975,Line of Sight
6039,2947,Movement Points
6039,2855,Ratio / Combat Results Table
6039,2070,Simulation
6039,2974,Zone of Control
6040,2072,Dice Rolling
6040,2026,Hexagon Grid
6041,2026,Hexagon Grid
6042,2026,Hexagon Grid
6044,2026,Hexagon Grid
6044,2070,Simulation
6045,2046,Area Movement
6045,2070,Simulation
6046,2026,Hexagon Grid
6046,2070,Simulation
6047,2026,Hexagon Grid
6047,2070,Simulation
6049,2026,Hexagon Grid
6049,2070,Simulation
6050,2072,Dice Rolling
6050,2676,Grid Movement
6050,2011,Modular Board
6050,2685,Player Elimination
6050,2019,Team-Based Game
6050,2015,Variable Player Powers
6051,2046,Area Movement
6051,2072,Dice Rolling
6051,2007,Pick-up and Deliver
6051,2004,Set Collection
6052,2072,Dice Rolling
6052,2676,Grid Movement
6052,2026,Hexagon Grid
6052,2947,Movement Points
6052,2855,Ratio / Combat Results Table
6052,2070,Simulation
6052,2974,Zone of Control
6053,2072,Dice Rolling
6053,2026,Hexagon Grid
6054,2072,Dice Rolling
6054,2676,Grid Movement
6054,2026,Hexagon Grid
6054,2967,Hidden Movement
6054,2863,Minimap Resolution
6054,2947,Movement Points
6054,2055,Paper-and-Pencil
6054,2855,Ratio / Combat Results Table
6054,2070,Simulation
6055,2078,Point to Point Movement
6055,2015,Variable Player Powers
6056,2026,Hexagon Grid
6057,2035,Roll / Spin and Move
6058,2078,Point to Point Movement
6059,2035,Roll / Spin and Move
6060,2676,Grid Movement
6060,2015,Variable Player Powers
6062,2002,Tile Placement
6063,2046,Area Movement
6064,2026,Hexagon Grid
6066,2026,Hexagon Grid
6068,2014,Betting and Bluffing
6068,2013,Commodity Speculation
6068,2040,Hand Management
6068,2004,Set Collection
6069,2035,Roll / Spin and Move
6070,2047,Memory
6072,2026,Hexagon Grid
6074,2026,Hexagon Grid
6075,2026,Hexagon Grid
6076,2026,Hexagon Grid
6077,2026,Hexagon Grid
6078,2026,Hexagon Grid
6079,2026,Hexagon Grid
6080,2072,Dice Rolling
6080,2676,Grid Movement
6080,2026,Hexagon Grid
6080,2975,Line of Sight
6080,2947,Movement Points
6080,2855,Ratio / Combat Results Table
6080,2070,Simulation
6080,2897,Variable Set-up
6081,2072,Dice Rolling
6081,2676,Grid Movement
6081,2026,Hexagon Grid
6081,2975,Line of Sight
6081,2947,Movement Points
6081,2055,Paper-and-Pencil
6081,2070,Simulation
6081,2019,Team-Based Game
6081,2944,Three Dimensional Movement
6082,2072,Dice Rolling
6082,2676,Grid Movement
6082,2026,Hexagon Grid
6082,2975,Line of Sight
6082,2947,Movement Points
6082,2055,Paper-and-Pencil
6082,2822,Scenario / Mission / Campaign Game
6082,2070,Simulation
6082,2944,Three Dimensional Movement
6082,2015,Variable Player Powers
6083,2072,Dice Rolling
6083,2035,Roll / Spin and Move
6083,2004,Set Collection
6084,2072,Dice Rolling
6085,2072,Dice Rolling
6085,2676,Grid Movement
6085,2026,Hexagon Grid
6085,2947,Movement Points
6085,2855,Ratio / Combat Results Table
6085,2897,Variable Set-up
6085,2974,Zone of Control
6086,2072,Dice Rolling
6086,2676,Grid Movement
6086,2026,Hexagon Grid
6086,2947,Movement Points
6086,2855,Ratio / Combat Results Table
6086,2016,Secret Unit Deployment
6086,2070,Simulation
6086,2897,Variable Set-up
6086,2974,Zone of Control
6087,2072,Dice Rolling
6087,2676,Grid Movement
6087,2026,Hexagon Grid
6087,2947,Movement Points
6087,2070,Simulation
6088,2072,Dice Rolling
6088,2676,Grid Movement
6088,2026,Hexagon Grid
6088,2947,Movement Points
6088,2855,Ratio / Combat Results Table
6088,2822,Scenario / Mission / Campaign Game
6088,2070,Simulation
6088,2974,Zone of Control
6089,2072,Dice Rolling
6089,2055,Paper-and-Pencil
6089,2005,Stock Holding
6090,2014,Betting and Bluffing
6091,2035,Roll / Spin and Move
6092,2040,Hand Management
6094,2026,Hexagon Grid
6095,2046,Area Movement
6095,2070,Simulation
6097,2026,Hexagon Grid
6097,2020,Simultaneous Action Selection
6098,2026,Hexagon Grid
