game_id,id,value
4867,1039,Deduction
4867,1040,Murder/Mystery
4868,1039,Deduction
4868,1040,Murder/Mystery
4869,1039,Deduction
4869,1040,Murder/Mystery
4870,1021,Economic
4870,1094,Educational
4870,1084,Environmental
4870,1013,Farming
4871,1039,Deduction
4871,1040,Murder/Mystery
4872,1039,Deduction
4872,1040,Murder/Mystery
4873,1039,Deduction
4873,1040,Murder/Mystery
4874,1039,Deduction
4874,1033,Mafia
4874,1040,Murder/Mystery
4874,1030,Party Game
4875,1039,Deduction
4875,1040,Murder/Mystery
4876,1039,Deduction
4876,1040,Murder/Mystery
4877,1039,Deduction
4877,1040,Murder/Mystery
4878,1039,Deduction
4878,1040,Murder/Mystery
4879,1039,Deduction
4879,1040,Murder/Mystery
4880,1051,Napoleonic
4880,1019,Wargame
4881,1030,Party Game
4882,1030,Party Game
4882,1025,Word Game
4883,1051,Napoleonic
4883,1019,Wargame
4884,1019,Wargame
4884,1049,World War II
4885,1089,Animals
4885,1023,Bluffing
4885,1079,Humor
4885,1011,Transportation
4886,1002,Card Game
4886,1017,Dice
4886,1025,Word Game
4887,1041,Children's Game
4887,1116,Comic Book / Strip
4887,1064,Movies / TV / Radio theme
4887,1097,Travel
4888,1032,Action / Dexterity
4888,1041,Children's Game
4889,1041,Children's Game
4889,1036,Prehistoric
4890,1017,Dice
4890,1064,Movies / TV / Radio theme
4890,1016,Science Fiction
4891,1025,Word Game
4892,1022,Adventure
4892,1041,Children's Game
4892,1072,Electronic
4892,1010,Fantasy
4893,1022,Adventure
4893,1041,Children's Game
4893,1064,Movies / TV / Radio theme
4893,1016,Science Fiction
4894,1030,Party Game
4894,1028,Puzzle
4894,1027,Trivia
4895,1041,Children's Game
4895,1064,Movies / TV / Radio theme
4896,1021,Economic
4896,1094,Educational
4897,1009,Abstract Strategy
4899,1009,Abstract Strategy
4899,1041,Children's Game
4899,1017,Dice
