game_id,rank_type,rank,best_num_players,not_recommended_num_players,language_dependency,avg_rating,avg_bayes_rating,users_rated,avg_weight,total_owners,updated_at
2272,familygames,3092,4,1,No necessary in-game text,4.90373,5.23335,1278,1.2,2661,2024-01-28 10:08:34
2272,boardgame,25719,4,1,No necessary in-game text,4.90373,5.23335,1278,1.2,2661,2024-01-28 10:08:34
2272,familygames,3092,4,1,No necessary in-game text,4.90373,5.23335,1278,1.2,2661,2024-01-28 10:08:34
2273,boardgame,Not Ranked,0,0,Unknown,5.5,0,19,0,50,2024-01-28 10:08:34
2273,boardgame,Not Ranked,0,0,Unknown,5.5,0,19,0,50,2024-01-28 10:08:34
2275,boardgame,25345,3,1,Moderate in-game text - needs crib sheet or paste ups,4.71088,5.43741,171,2.0588,324,2024-01-28 10:08:34
2275,boardgame,25345,3,1,Moderate in-game text - needs crib sheet or paste ups,4.71088,5.43741,171,2.0588,324,2024-01-28 10:08:34
2277,boardgame,12392,6,1,Unknown,6.59205,5.54378,88,1.4286,167,2024-01-28 10:08:34
2277,boardgame,12392,6,1,Unknown,6.59205,5.54378,88,1.4286,167,2024-01-28 10:08:34
2278,boardgame,Not Ranked,0,0,Unknown,5.3125,0,8,2,33,2024-01-28 10:08:34
2278,abstracts,Not Ranked,0,0,Unknown,5.3125,0,8,2,33,2024-01-28 10:08:34
2278,boardgame,Not Ranked,0,0,Unknown,5.3125,0,8,2,33,2024-01-28 10:08:34
2278,abstracts,Not Ranked,0,0,Unknown,5.3125,0,8,2,33,2024-01-28 10:08:34
2279,boardgame,Not Ranked,0,0,Unknown,4.09375,0,16,0,33,2024-01-28 10:08:34
2279,boardgame,Not Ranked,0,0,Unknown,4.09375,0,16,0,33,2024-01-28 10:08:34
2280,boardgame,24524,2,1,Moderate in-game text - needs crib sheet or paste ups,5.2415,5.47225,147,1.7647,274,2024-01-28 10:08:34
2280,boardgame,24524,2,1,Moderate in-game text - needs crib sheet or paste ups,5.2415,5.47225,147,1.7647,274,2024-01-28 10:08:34
2281,boardgame,5484,8,1,Extensive use of text - massive conversion needed to be playable,5.83455,5.70808,7975,1.2282,14021,2024-01-28 10:08:34
2281,partygames,554,8,1,Extensive use of text - massive conversion needed to be playable,5.83455,5.70808,7975,1.2282,14021,2024-01-28 10:08:34
2281,boardgame,5484,8,1,Extensive use of text - massive conversion needed to be playable,5.83455,5.70808,7975,1.2282,14021,2024-01-28 10:08:34
2281,partygames,554,8,1,Extensive use of text - massive conversion needed to be playable,5.83455,5.70808,7975,1.2282,14021,2024-01-28 10:08:34
2283,boardgame,23894,2,1,No necessary in-game text,4.76333,5.48231,48,1,181,2024-01-28 10:08:34
2283,boardgame,23894,2,1,No necessary in-game text,4.76333,5.48231,48,1,181,2024-01-28 10:08:34
2284,boardgame,16356,3,1,No necessary in-game text,5.96241,5.52165,108,1.2353,186,2024-01-28 10:08:34
2284,abstracts,799,3,1,No necessary in-game text,5.96241,5.52165,108,1.2353,186,2024-01-28 10:08:34
2284,boardgame,16356,3,1,No necessary in-game text,5.96241,5.52165,108,1.2353,186,2024-01-28 10:08:34
2284,abstracts,799,3,1,No necessary in-game text,5.96241,5.52165,108,1.2353,186,2024-01-28 10:08:34
2285,boardgame,13194,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2285,wargames,3317,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2285,thematic,1334,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2285,boardgame,13194,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2285,wargames,3317,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2285,thematic,1334,0+,0+,Unknown,5.98314,5.53834,303,2.4286,614,2024-01-28 10:08:34
2287,boardgame,7237,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2287,thematic,1024,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2287,strategygames,2302,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2287,boardgame,7237,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2287,thematic,1024,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2287,strategygames,2302,2,1,No necessary in-game text,6.62667,5.62852,300,2.5769,586,2024-01-28 10:08:34
2288,boardgame,2698,2,1,No necessary in-game text,6.86515,6.02934,1428,2.866,2182,2024-01-28 10:08:34
2288,thematic,527,2,1,No necessary in-game text,6.86515,6.02934,1428,2.866,2182,2024-01-28 10:08:34
2288,boardgame,2698,2,1,No necessary in-game text,6.86515,6.02934,1428,2.866,2182,2024-01-28 10:08:34
2288,thematic,527,2,1,No necessary in-game text,6.86515,6.02934,1428,2.866,2182,2024-01-28 10:08:34
2290,boardgame,3724,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2290,abstracts,206,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2290,familygames,1143,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2290,boardgame,3724,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2290,abstracts,206,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2290,familygames,1143,2,2+,No necessary in-game text,6.35879,5.86545,1585,1.3116,2323,2024-01-28 10:08:34
2292,boardgame,Not Ranked,0,0,Unknown,2.4,0,5,0,10,2024-01-28 10:08:34
2292,abstracts,Not Ranked,0,0,Unknown,2.4,0,5,0,10,2024-01-28 10:08:34
2292,boardgame,Not Ranked,0,0,Unknown,2.4,0,5,0,10,2024-01-28 10:08:34
2292,abstracts,Not Ranked,0,0,Unknown,2.4,0,5,0,10,2024-01-28 10:08:34
2293,boardgame,Not Ranked,4,1,Unknown,4.91667,0,6,1,39,2024-01-28 10:08:34
2293,boardgame,Not Ranked,4,1,Unknown,4.91667,0,6,1,39,2024-01-28 10:08:34
2294,boardgame,25289,4,1,No necessary in-game text,5.24541,5.44202,484,1.1333,2113,2024-01-28 10:08:34
2294,familygames,2996,4,1,No necessary in-game text,5.24541,5.44202,484,1.1333,2113,2024-01-28 10:08:34
2294,boardgame,25289,4,1,No necessary in-game text,5.24541,5.44202,484,1.1333,2113,2024-01-28 10:08:34
2294,familygames,2996,4,1,No necessary in-game text,5.24541,5.44202,484,1.1333,2113,2024-01-28 10:08:34
2295,boardgame,23883,3,1,Unknown,5.13188,5.4824,85,1.4545,229,2024-01-28 10:08:34
2295,childrensgames,687,3,1,Unknown,5.13188,5.4824,85,1.4545,229,2024-01-28 10:08:34
2295,boardgame,23883,3,1,Unknown,5.13188,5.4824,85,1.4545,229,2024-01-28 10:08:34
2295,childrensgames,687,3,1,Unknown,5.13188,5.4824,85,1.4545,229,2024-01-28 10:08:34
2296,boardgame,15576,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2296,childrensgames,567,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2296,familygames,2725,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2296,boardgame,15576,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2296,childrensgames,567,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2296,familygames,2725,4,1,No necessary in-game text,5.63031,5.52529,879,1.2222,1756,2024-01-28 10:08:34
2297,boardgame,24945,1,5,Unknown,5.24125,5.46041,296,1.5588,824,2024-01-28 10:08:34
2297,familygames,2970,1,5,Unknown,5.24125,5.46041,296,1.5588,824,2024-01-28 10:08:34
2297,boardgame,24945,1,5,Unknown,5.24125,5.46041,296,1.5588,824,2024-01-28 10:08:34
2297,familygames,2970,1,5,Unknown,5.24125,5.46041,296,1.5588,824,2024-01-28 10:08:34
2298,boardgame,7712,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.15273,5.61421,165,3.3438,579,2024-01-28 10:08:34
2298,wargames,1054,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.15273,5.61421,165,3.3438,579,2024-01-28 10:08:34
2298,boardgame,7712,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.15273,5.61421,165,3.3438,579,2024-01-28 10:08:34
2298,wargames,1054,2,2+,Moderate in-game text - needs crib sheet or paste ups,7.15273,5.61421,165,3.3438,579,2024-01-28 10:08:34
2299,boardgame,17934,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2299,thematic,1416,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2299,strategygames,2717,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2299,boardgame,17934,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2299,thematic,1416,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2299,strategygames,2717,0,0,Unknown,6.14437,5.51503,48,3.3333,202,2024-01-28 10:08:34
2300,boardgame,10294,1,2+,Moderate in-game text - needs crib sheet or paste ups,7.06593,5.5661,91,2.9,347,2024-01-28 10:08:34
2300,wargames,1545,1,2+,Moderate in-game text - needs crib sheet or paste ups,7.06593,5.5661,91,2.9,347,2024-01-28 10:08:34
2300,boardgame,10294,1,2+,Moderate in-game text - needs crib sheet or paste ups,7.06593,5.5661,91,2.9,347,2024-01-28 10:08:34
2300,wargames,1545,1,2+,Moderate in-game text - needs crib sheet or paste ups,7.06593,5.5661,91,2.9,347,2024-01-28 10:08:34
2301,boardgame,8360,4,1,Some necessary text - easily memorized or small crib sheet,6.15123,5.59838,480,1.68,931,2024-01-28 10:08:34
2301,thematic,1166,4,1,Some necessary text - easily memorized or small crib sheet,6.15123,5.59838,480,1.68,931,2024-01-28 10:08:34
2301,boardgame,8360,4,1,Some necessary text - easily memorized or small crib sheet,6.15123,5.59838,480,1.68,931,2024-01-28 10:08:34
2301,thematic,1166,4,1,Some necessary text - easily memorized or small crib sheet,6.15123,5.59838,480,1.68,931,2024-01-28 10:08:34
2302,boardgame,Not Ranked,0,0,Unknown,6.66667,0,3,0,11,2024-01-28 10:08:34
2302,boardgame,Not Ranked,0,0,Unknown,6.66667,0,3,0,11,2024-01-28 10:08:34
2303,boardgame,24899,2,4+,Moderate in-game text - needs crib sheet or paste ups,4.83367,5.46234,98,1.3125,228,2024-01-28 10:08:34
2303,boardgame,24899,2,4+,Moderate in-game text - needs crib sheet or paste ups,4.83367,5.46234,98,1.3125,228,2024-01-28 10:08:34
2304,boardgame,17166,4,1,Unknown,5.90918,5.51815,98,2.1667,218,2024-01-28 10:08:34
2304,boardgame,17166,4,1,Unknown,5.90918,5.51815,98,2.1667,218,2024-01-28 10:08:34
2305,boardgame,Not Ranked,0,0,Unknown,6,0,7,2,26,2024-01-28 10:08:34
2305,boardgame,Not Ranked,0,0,Unknown,6,0,7,2,26,2024-01-28 10:08:34
2306,boardgame,23434,4,1,Unknown,5.08077,5.4869,52,1,93,2024-01-28 10:08:34
2306,childrensgames,740,4,1,Unknown,5.08077,5.4869,52,1,93,2024-01-28 10:08:34
2306,boardgame,23434,4,1,Unknown,5.08077,5.4869,52,1,93,2024-01-28 10:08:34
2306,childrensgames,740,4,1,Unknown,5.08077,5.4869,52,1,93,2024-01-28 10:08:34
2307,boardgame,14213,6,1,Extensive use of text - massive conversion needed to be playable,5.96957,5.5322,235,2.2727,523,2024-01-28 10:08:34
2307,wargames,3230,6,1,Extensive use of text - massive conversion needed to be playable,5.96957,5.5322,235,2.2727,523,2024-01-28 10:08:34
2307,boardgame,14213,6,1,Extensive use of text - massive conversion needed to be playable,5.96957,5.5322,235,2.2727,523,2024-01-28 10:08:34
2307,wargames,3230,6,1,Extensive use of text - massive conversion needed to be playable,5.96957,5.5322,235,2.2727,523,2024-01-28 10:08:34
2308,boardgame,24688,0,0,Unknown,4.48823,5.46865,62,1,100,2024-01-28 10:08:34
2308,childrensgames,862,0,0,Unknown,4.48823,5.46865,62,1,100,2024-01-28 10:08:34
2308,boardgame,24688,0,0,Unknown,4.48823,5.46865,62,1,100,2024-01-28 10:08:34
2308,childrensgames,862,0,0,Unknown,4.48823,5.46865,62,1,100,2024-01-28 10:08:34
2309,boardgame,Not Ranked,0,0,Unknown,4.6,0,5,2,6,2024-01-28 10:08:34
2309,boardgame,Not Ranked,0,0,Unknown,4.6,0,5,2,6,2024-01-28 10:08:34
2310,boardgame,15474,4,1,No necessary in-game text,5.81432,5.52575,185,1.2857,457,2024-01-28 10:08:34
2310,boardgame,15474,4,1,No necessary in-game text,5.81432,5.52575,185,1.2857,457,2024-01-28 10:08:34
2311,boardgame,23469,4,1,Some necessary text - easily memorized or small crib sheet,5.42824,5.48661,216,1.4783,514,2024-01-28 10:08:34
2311,boardgame,23469,4,1,Some necessary text - easily memorized or small crib sheet,5.42824,5.48661,216,1.4783,514,2024-01-28 10:08:34
2312,boardgame,25177,3,1,No necessary in-game text,5.02295,5.44988,207,2.0714,600,2024-01-28 10:08:34
2312,boardgame,25177,3,1,No necessary in-game text,5.02295,5.44988,207,2.0714,600,2024-01-28 10:08:34
2314,boardgame,23295,3,1,No necessary in-game text,5.20206,5.48805,97,1,226,2024-01-28 10:08:34
2314,childrensgames,717,3,1,No necessary in-game text,5.20206,5.48805,97,1,226,2024-01-28 10:08:34
2314,boardgame,23295,3,1,No necessary in-game text,5.20206,5.48805,97,1,226,2024-01-28 10:08:34
2314,childrensgames,717,3,1,No necessary in-game text,5.20206,5.48805,97,1,226,2024-01-28 10:08:34
2315,boardgame,21364,2,1,Unknown,5.40769,5.50046,39,2.5714,139,2024-01-28 10:08:34
2315,wargames,3895,2,1,Unknown,5.40769,5.50046,39,2.5714,139,2024-01-28 10:08:34
2315,boardgame,21364,2,1,Unknown,5.40769,5.50046,39,2.5714,139,2024-01-28 10:08:34
2315,wargames,3895,2,1,Unknown,5.40769,5.50046,39,2.5714,139,2024-01-28 10:08:34
2316,boardgame,6261,2,1,No necessary in-game text,6.33511,5.66584,543,1.3433,1108,2024-01-28 10:08:34
2316,familygames,1723,2,1,No necessary in-game text,6.33511,5.66584,543,1.3433,1108,2024-01-28 10:08:34
2316,boardgame,6261,2,1,No necessary in-game text,6.33511,5.66584,543,1.3433,1108,2024-01-28 10:08:34
2316,familygames,1723,2,1,No necessary in-game text,6.33511,5.66584,543,1.3433,1108,2024-01-28 10:08:34
2317,boardgame,19760,3,1,No necessary in-game text,5.68836,5.50765,73,1.8,201,2024-01-28 10:08:34
2317,boardgame,19760,3,1,No necessary in-game text,5.68836,5.50765,73,1.8,201,2024-01-28 10:08:34
2318,boardgame,25689,4,1,Unplayable in another language,4.73463,5.29496,662,1.3721,2388,2024-01-28 10:08:34
2318,childrensgames,986,4,1,Unplayable in another language,4.73463,5.29496,662,1.3721,2388,2024-01-28 10:08:34
2318,boardgame,25689,4,1,Unplayable in another language,4.73463,5.29496,662,1.3721,2388,2024-01-28 10:08:34
2318,childrensgames,986,4,1,Unplayable in another language,4.73463,5.29496,662,1.3721,2388,2024-01-28 10:08:34
2319,boardgame,17352,4,1,No necessary in-game text,6.63784,5.51743,37,2.3333,75,2024-01-28 10:08:34
2319,boardgame,17352,4,1,No necessary in-game text,6.63784,5.51743,37,2.3333,75,2024-01-28 10:08:34
2320,boardgame,20458,0,0,Unknown,5.825,5.50459,40,1.25,83,2024-01-28 10:08:34
2320,boardgame,20458,0,0,Unknown,5.825,5.50459,40,1.25,83,2024-01-28 10:08:34
2321,boardgame,21504,1,4+,Unknown,5.43333,5.49974,30,1.3333,86,2024-01-28 10:08:34
2321,boardgame,21504,1,4+,Unknown,5.43333,5.49974,30,1.3333,86,2024-01-28 10:08:34
2322,boardgame,25160,4,1,No necessary in-game text,5.46047,5.45069,1288,1.2039,2502,2024-01-28 10:08:34
2322,familygames,2988,4,1,No necessary in-game text,5.46047,5.45069,1288,1.2039,2502,2024-01-28 10:08:34
2322,boardgame,25160,4,1,No necessary in-game text,5.46047,5.45069,1288,1.2039,2502,2024-01-28 10:08:34
2322,familygames,2988,4,1,No necessary in-game text,5.46047,5.45069,1288,1.2039,2502,2024-01-28 10:08:34
2324,boardgame,7069,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2324,wargames,1045,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2324,thematic,999,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2324,boardgame,7069,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2324,wargames,1045,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2324,thematic,999,1,2,Moderate in-game text - needs crib sheet or paste ups,7.0175,5.63351,200,2.9167,655,2024-01-28 10:08:34
2325,boardgame,Not Ranked,0,0,Unknown,5,0,2,2,12,2024-01-28 10:08:34
2325,boardgame,Not Ranked,0,0,Unknown,5,0,2,2,12,2024-01-28 10:08:34
2326,boardgame,22821,4,1,Some necessary text - easily memorized or small crib sheet,5.3973,5.49192,74,1.2857,253,2024-01-28 10:08:34
2326,boardgame,22821,4,1,Some necessary text - easily memorized or small crib sheet,5.3973,5.49192,74,1.2857,253,2024-01-28 10:08:34
2328,boardgame,Not Ranked,0,0,Unknown,4,0,5,3,16,2024-01-28 10:08:34
2328,boardgame,Not Ranked,0,0,Unknown,4,0,5,3,16,2024-01-28 10:08:34
2329,boardgame,Not Ranked,0,0,Unknown,5.5,0,6,0,27,2024-01-28 10:08:34
2329,boardgame,Not Ranked,0,0,Unknown,5.5,0,6,0,27,2024-01-28 10:08:34
2330,boardgame,Not Ranked,0,0,Unknown,4.65,0,10,1,45,2024-01-28 10:08:34
2330,boardgame,Not Ranked,0,0,Unknown,4.65,0,10,1,45,2024-01-28 10:08:34
2331,boardgame,23922,0,0,Unknown,5.21209,5.48198,150,1.2632,494,2024-01-28 10:08:34
2331,boardgame,23922,0,0,Unknown,5.21209,5.48198,150,1.2632,494,2024-01-28 10:08:34
2333,boardgame,22935,0,0,Unknown,5.12903,5.49104,31,1,84,2024-01-28 10:08:34
2333,boardgame,22935,0,0,Unknown,5.12903,5.49104,31,1,84,2024-01-28 10:08:34
2334,boardgame,11877,2,1,Unknown,6.52563,5.54818,119,2.1538,254,2024-01-28 10:08:34
2334,boardgame,11877,2,1,Unknown,6.52563,5.54818,119,2.1538,254,2024-01-28 10:08:34
2335,boardgame,11340,4,1,Extensive use of text - massive conversion needed to be playable,6.37043,5.55364,164,2.0476,368,2024-01-28 10:08:34
2335,wargames,2559,4,1,Extensive use of text - massive conversion needed to be playable,6.37043,5.55364,164,2.0476,368,2024-01-28 10:08:34
2335,boardgame,11340,4,1,Extensive use of text - massive conversion needed to be playable,6.37043,5.55364,164,2.0476,368,2024-01-28 10:08:34
2335,wargames,2559,4,1,Extensive use of text - massive conversion needed to be playable,6.37043,5.55364,164,2.0476,368,2024-01-28 10:08:34
2336,boardgame,22662,6,1,Unknown,5.40141,5.49297,71,1.6,146,2024-01-28 10:08:34
2336,boardgame,22662,6,1,Unknown,5.40141,5.49297,71,1.6,146,2024-01-28 10:08:34
2337,boardgame,20134,3,1,Unknown,5.65,5.50593,86,2.4286,259,2024-01-28 10:08:34
2337,boardgame,20134,3,1,Unknown,5.65,5.50593,86,2.4286,259,2024-01-28 10:08:34
2338,boardgame,1410,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.84051,6.40243,4480,2.4634,7469,2024-01-28 10:08:34
2338,strategygames,807,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.84051,6.40243,4480,2.4634,7469,2024-01-28 10:08:34
2338,boardgame,1410,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.84051,6.40243,4480,2.4634,7469,2024-01-28 10:08:34
2338,strategygames,807,2,2+,Moderate in-game text - needs crib sheet or paste ups,6.84051,6.40243,4480,2.4634,7469,2024-01-28 10:08:34
2339,boardgame,10062,3,4+,No necessary in-game text,5.83997,5.5692,548,2.1875,995,2024-01-28 10:08:34
2339,strategygames,2476,3,4+,No necessary in-game text,5.83997,5.5692,548,2.1875,995,2024-01-28 10:08:34
2339,boardgame,10062,3,4+,No necessary in-game text,5.83997,5.5692,548,2.1875,995,2024-01-28 10:08:34
2339,strategygames,2476,3,4+,No necessary in-game text,5.83997,5.5692,548,2.1875,995,2024-01-28 10:08:34
2341,boardgame,16061,4,1,No necessary in-game text,6.72381,5.52313,42,2.1429,79,2024-01-28 10:08:34
2341,wargames,2957,4,1,No necessary in-game text,6.72381,5.52313,42,2.1429,79,2024-01-28 10:08:34
2341,boardgame,16061,4,1,No necessary in-game text,6.72381,5.52313,42,2.1429,79,2024-01-28 10:08:34
2341,wargames,2957,4,1,No necessary in-game text,6.72381,5.52313,42,2.1429,79,2024-01-28 10:08:34
2342,boardgame,10049,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2342,childrensgames,299,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2342,familygames,2274,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2342,boardgame,10049,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2342,childrensgames,299,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2342,familygames,2274,4,1,No necessary in-game text,6.12259,5.56928,367,1.9048,827,2024-01-28 10:08:34
2343,boardgame,11032,2,1,Unknown,6.39571,5.55702,198,1.4,469,2024-01-28 10:08:34
2343,boardgame,11032,2,1,Unknown,6.39571,5.55702,198,1.4,469,2024-01-28 10:08:34
2344,boardgame,9655,4,1,No necessary in-game text,6.28739,5.57498,218,2.9231,462,2024-01-28 10:08:34
2344,strategygames,2399,4,1,No necessary in-game text,6.28739,5.57498,218,2.9231,462,2024-01-28 10:08:34
2344,boardgame,9655,4,1,No necessary in-game text,6.28739,5.57498,218,2.9231,462,2024-01-28 10:08:34
2344,strategygames,2399,4,1,No necessary in-game text,6.28739,5.57498,218,2.9231,462,2024-01-28 10:08:34
2346,boardgame,607,2,1,No necessary in-game text,7.45356,6.87648,5094,2.6624,7052,2024-01-28 10:08:34
2346,abstracts,11,2,1,No necessary in-game text,7.45356,6.87648,5094,2.6624,7052,2024-01-28 10:08:34
2346,boardgame,607,2,1,No necessary in-game text,7.45356,6.87648,5094,2.6624,7052,2024-01-28 10:08:34
2346,abstracts,11,2,1,No necessary in-game text,7.45356,6.87648,5094,2.6624,7052,2024-01-28 10:08:34
2348,boardgame,23254,2,1,No necessary in-game text,5.38725,5.48841,229,1.5333,458,2024-01-28 10:08:34
2348,abstracts,1257,2,1,No necessary in-game text,5.38725,5.48841,229,1.5333,458,2024-01-28 10:08:34
2348,boardgame,23254,2,1,No necessary in-game text,5.38725,5.48841,229,1.5333,458,2024-01-28 10:08:34
2348,abstracts,1257,2,1,No necessary in-game text,5.38725,5.48841,229,1.5333,458,2024-01-28 10:08:34
2349,boardgame,19651,3,2,No necessary in-game text,5.81897,5.50808,58,1,152,2024-01-28 10:08:34
2349,childrensgames,519,3,2,No necessary in-game text,5.81897,5.50808,58,1,152,2024-01-28 10:08:34
2349,boardgame,19651,3,2,No necessary in-game text,5.81897,5.50808,58,1,152,2024-01-28 10:08:34
2349,childrensgames,519,3,2,No necessary in-game text,5.81897,5.50808,58,1,152,2024-01-28 10:08:34
2350,boardgame,12290,4,1,No necessary in-game text,5.9026,5.54461,444,1.4722,941,2024-01-28 10:08:34
2350,familygames,2474,4,1,No necessary in-game text,5.9026,5.54461,444,1.4722,941,2024-01-28 10:08:34
2350,boardgame,12290,4,1,No necessary in-game text,5.9026,5.54461,444,1.4722,941,2024-01-28 10:08:34
2350,familygames,2474,4,1,No necessary in-game text,5.9026,5.54461,444,1.4722,941,2024-01-28 10:08:34
2351,boardgame,Not Ranked,0,0,Unknown,5.5,0,2,2,4,2024-01-28 10:08:34
2351,childrensgames,Not Ranked,0,0,Unknown,5.5,0,2,2,4,2024-01-28 10:08:34
2351,boardgame,Not Ranked,0,0,Unknown,5.5,0,2,2,4,2024-01-28 10:08:34
2351,childrensgames,Not Ranked,0,0,Unknown,5.5,0,2,2,4,2024-01-28 10:08:34
2352,boardgame,24018,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2352,childrensgames,783,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2352,abstracts,1322,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2352,boardgame,24018,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2352,childrensgames,783,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2352,abstracts,1322,0,0,Unknown,4.99474,5.48078,76,1.2,226,2024-01-28 10:08:34
2353,boardgame,7931,3,1,Unknown,6.52037,5.60783,248,2.4,272,2024-01-28 10:08:34
2353,strategygames,2227,3,1,Unknown,6.52037,5.60783,248,2.4,272,2024-01-28 10:08:34
2353,boardgame,7931,3,1,Unknown,6.52037,5.60783,248,2.4,272,2024-01-28 10:08:34
2353,strategygames,2227,3,1,Unknown,6.52037,5.60783,248,2.4,272,2024-01-28 10:08:34
2354,boardgame,15748,0,0,Unknown,6.18,5.52454,75,2,246,2024-01-28 10:08:34
2354,boardgame,15748,0,0,Unknown,6.18,5.52454,75,2,246,2024-01-28 10:08:34
2356,boardgame,25301,0+,0+,Extensive use of text - massive conversion needed to be playable,4.72517,5.44074,147,1.1818,612,2024-01-28 10:08:34
2356,boardgame,25301,0+,0+,Extensive use of text - massive conversion needed to be playable,4.72517,5.44074,147,1.1818,612,2024-01-28 10:08:34
2357,boardgame,23390,1,1,No necessary in-game text,4.78378,5.48724,37,1.6667,64,2024-01-28 10:08:34
2357,boardgame,23390,1,1,No necessary in-game text,4.78378,5.48724,37,1.6667,64,2024-01-28 10:08:34
2359,boardgame,Not Ranked,0,0,Unknown,5.33333,0,12,2,39,2024-01-28 10:08:34
2359,boardgame,Not Ranked,0,0,Unknown,5.33333,0,12,2,39,2024-01-28 10:08:34
2360,boardgame,Not Ranked,3,1,No necessary in-game text,5.76154,0,13,1,50,2024-01-28 10:08:34
2360,boardgame,Not Ranked,3,1,No necessary in-game text,5.76154,0,13,1,50,2024-01-28 10:08:34
2361,boardgame,21005,0,0,Unknown,5.60022,5.50209,46,1.7143,152,2024-01-28 10:08:34
2361,boardgame,21005,0,0,Unknown,5.60022,5.50209,46,1.7143,152,2024-01-28 10:08:35
2362,boardgame,15661,4,2,Some necessary text - easily memorized or small crib sheet,5.93771,5.52495,175,1.9333,426,2024-01-28 10:08:35
2362,boardgame,15661,4,2,Some necessary text - easily memorized or small crib sheet,5.93771,5.52495,175,1.9333,426,2024-01-28 10:08:35
2363,boardgame,4498,4,1,Extensive use of text - massive conversion needed to be playable,6.67277,5.78183,720,2.2407,1665,2024-01-28 10:08:35
2363,thematic,803,4,1,Extensive use of text - massive conversion needed to be playable,6.67277,5.78183,720,2.2407,1665,2024-01-28 10:08:35
