game_id,value
8679,World in Flames Collector's Edition Super Deluxe
8706,Caribbean Star
8706,Colossus
8706,Dead & Breakfast
8706,Dork Wanderings
8706,Fight the Power
8706,Graveyard Shift
8706,Herman's Castle
8706,Lamarckian Poker
8706,Nickie's Castle
8706,Putwoody's Castle
8706,Queensland
8706,Seven-Handed Poker
8743,Island War: Four Pacific Battles
8744,Island War: Four Pacific Battles
8745,Island War: Four Pacific Battles
8746,Island War: Four Pacific Battles
8747,Modern Battles: Four Contemporary Conflicts
8748,Modern Battles: Four Contemporary Conflicts
8749,Modern Battles: Four Contemporary Conflicts
8751,Modern Battles: Four Contemporary Conflicts
8759,The Russo-Japanese War
8760,The Russo-Japanese War
8761,Port Arthur
8761,Tsushima
8789,Olympia 1988
8998,Taboo Junior / Outburst Jr
9060,Tactic Blue
9151,"Bastogne: The Desperate Defense, December 1944"
9151,A Bridge Too Far: Arnhem (alternate)
9151,"Hurtgen Forest: Approach to the Roer, November 1944"
9151,"Remagen: Bridgehead on the Rhine, March 1945"
9189,Four Battles of Army Group South
9209,Ticket to Ride: 10th Anniversary
9220,Saboteur Gold
9220,Saboteur: The Mother Lode Bonus Pack
9251,Classic Card Game Compendium
9319,Sixty-two Dice Games
9385,AGON: 24 táblajáték a nagyvilágból
9385,"Wali, Yoté, Le Furet"
9386,Icehouse: The Martian Chess Set
9386,Playing With Pyramids
9386,Pyramid Arcade
9446,Blue Moon Legends
9577,Basic 3
9587,Briscola
9587,Scopa
9609,War of the Ring Collector's Edition
9629,Playing With Pyramids
9736,Four Battles in North Africa
9851,The Boardgame Book
9973,Four Battles in North Africa
10167,Zombies!!! Ultimate Collector's Box
10213,AGON: 24 táblajáték a nagyvilágból
10213,The Boardgame Book
10213,The Book of Classic Board Games
10213,Donald Duck Big Game Box
10213,Giant 30 Game Cube
10213,Great Board Games
10293,El Club de la Aventura
10301,Napoleon at War: Four Battles
10502,Sixty-two Dice Games
10610,Modern Battles II: Four Contemporary Conflicts
10611,Modern Battles II: Four Contemporary Conflicts
10713,Chief Herman's Next Big Thing
10799,Animal Safari 3 in 1
10799,Kidz Cardz 4 Favorite Card Games
10799,Russell's Famous Card Games Children's Library
10815,The Boardgame Book
10815,Mensa Word & Number Puzzle Pack
10904,Octagons
10973,600
10973,Criss-Cross
10973,Katego
10996,Icehouse: The Martian Chess Set
11017,Dr. Seuss: 3 Terrific Card Games!
11017,Gra w Pana
11017,Kidz Cardz 4 Favorite Card Games
11054,"Cauldron: Battle of Gazala, May 1942"
11054,"Crusader: Battle for Tobruk, November 1941"
11054,"Kasserine: Baptism of Fire, February 1943"
11054,"Supercharge: Battle of El Alamein, October 1942"
11055,Modern Battles II: Four Contemporary Conflicts
11215,Dorado
11347,5 Quadrat
11347,Ancient Conflict Treasure Chest
11347,Ancient World Multi Game System
11347,The Boardgame Book
11347,The Reliquary Collection
11428,Supermarina I: The First Part of the Mediterranean War – Scenarios and Statistics for Command at Sea
11464,5 Quadrat
11464,AGON: 24 táblajáték a nagyvilágból
11464,The Boardgame Book
11464,Gamebook: An Interactive Book of Board Games
11481,Great Board Games
11499,PRESTAGS Master-Pack
11500,PRESTAGS Master-Pack
11508,Dice Games Properly Explained
11508,New Tactical Games with Dice and Cards
11510,Great Medieval Battles: Four Battles from the Middle Ages
11646,Card Games Around the World
11652,Great Board Games
11670,Russell's Famous Card Games Children's Library
11691,AGON: 24 táblajáték a nagyvilágból
11691,The Boardgame Book
11693,The Games We Played
11693,Great Board Games
11722,Great Board Games
11733,Punto
11753,Winning Ways for Your Mathematical Plays
11820,Spicy Dice
11821,3-4-2
11846,The Art of Siege
11855,Great Medieval Battles: Four Battles from the Middle Ages
11901,Giant 30 Game Cube
11901,Miscellaneous Game Compilation
11901,National Geographic: Rock & Mineral Game Set
11929,Giant 30 Game Cube
11988,Early Railways Collection
12043,Tuttiludi
12054,Arnhem: Defiant Stand Master Set
12194,Munchkin Beisst! 1+2
12218,The Art of Siege
12219,The Art of Siege
12230,The Art of Siege
12346,Geistertreppe / Nacht der Magier
12379,"The Brusilov Offensive: Imperial Russia's Last Campaign, 1916"
12379,"Serbia/Galicia: Austria-Hungary at War, 1914"
12426,Great Board Games
12499,Backgammon
12499,Checkers
12499,Gibraltar
12499,Glückshaus
12499,Nine Men's Morris
12499,Pachisi
12541,Black Monday
12541,Buried Treasure
12541,Card Football
12541,Casino
12541,Cribbage
12541,Divide and Conquer
12541,Écarté
12541,Piquet
12541,Scopa
12694,The Book of Classic Board Games
12752,Complete Fighter Combat System
12854,Solitaire WW2 Wargames: Three Strategy Card Games
12889,Sportmagazin
12900,War in Europe
12907,Chief Herman's Next Big Thing
12947,"The Battle of Nations: The Encirclement at Leipzig, 16-19 October 1813"
12947,"Jena-Auerstadt: The Battle for Prussia, 14 October 1806"
12947,"Marengo: Napoleon in Italy, 14 June 1800"
12947,"Wagram: The Peace of Vienna, 5-6 July 1809"
12995,Dungeon Twister Collectors Box
12998,Luck
13084,Playing With Pyramids
13084,Pyramid Arcade
13123,Play Winning Card Games For Three
13360,ChineseChek
13360,Dam-it!
13360,NineTacToe
13360,Vegas 13
13360,Wordplay
13454,Gnostica
13454,Homeworlds
13454,Icehouse
13454,IceTowers
13454,Martian Backgammon
13454,Martian Chess
13454,Pikemen
13454,RAMbots
13454,Thin Ice
13454,Volcano
13454,Zagami
13454,Zendo
13654,The Boardgame Book
13654,The Reliquary Collection
13656,The Boardgame Book
13657,The Boardgame Book
13657,Gamebook: An Interactive Book of Board Games
13713,The 15 Greatest Board Games in the World
13713,The Boardgame Book
13713,The Book of Classic Board Games
13714,The Book of Classic Board Games
13715,The 15 Greatest Board Games in the World
13715,AGON: 24 táblajáték a nagyvilágból
13715,The Boardgame Book
13715,The Book of Classic Board Games
13715,Gamebook: An Interactive Book of Board Games
13715,The Reliquary Collection
13716,AGON: 24 táblajáték a nagyvilágból
13716,The Book of Classic Board Games
13718,Play the Game
13721,The Boardgame Book
13726,The Boardgame Book
13726,The Reliquary Collection
13727,The Boardgame Book
13727,Senet e Tablan
13745,AGON: 24 táblajáték a nagyvilágból
13745,The Boardgame Book
13745,The Reliquary Collection
13755,The Boardgame Book
13756,The Boardgame Book
13757,The Boardgame Book
13759,The Boardgame Book
13760,The Boardgame Book
13761,The Boardgame Book
13762,The Boardgame Book
13762,Play the Game
13765,AGON: 24 táblajáték a nagyvilágból
13765,The Boardgame Book
13766,The Reliquary Collection
13777,The Boardgame Book
13881,Napoleon at War: Four Battles
13915,Westwall: Four Battles to Germany
13917,Westwall: Four Battles to Germany
13918,Westwall: Four Battles to Germany
13919,Blue & Gray: Four American Civil War Battles
13920,Blue & Gray: Four American Civil War Battles
13921,Blue & Gray: Four American Civil War Battles
13921,Conflicts in American History: The Civil War – Module 1
14170,Game of Goose
14219,Great Board Games
14220,Great Board Games
14221,Great Board Games
14223,Great Board Games
14224,Great Board Games
14225,Great Board Games
14226,Great Board Games
14227,Great Board Games
14235,The Complete Book of Wargames
14237,Great Board Games
14238,Great Board Games
14239,Great Board Games
14240,Great Board Games
14241,Great Board Games
14242,Great Board Games
14243,Great Board Games
14244,Great Board Games
14245,Great Board Games
14246,Great Board Games
14247,Great Board Games
14248,Great Board Games
14249,Great Board Games
14250,Great Board Games
14251,Great Board Games
14394,Crimean War Battles
14634,Playing With Pyramids
14634,Pyramid Arcade
14996,Ticket to Ride: Europe – 15th Anniversary
15009,Host Your Own: After Dinner Games
15193,Playing With Pyramids
15238,One Day International
15238,Test Match Replay
15290,R-ECO+
15393,Miscellaneous Game Compilation
15471,Balderdash
15471,Beyond Balderdash
15738,MidEvil Deluxe
15791,El Club de la Aventura
15818,Heckmeck Deluxe
15832,Gra w Pana
15878,Play Winning Card Games For Three
15889,Card Games Around the World
15889,Punto
15959,Micro Game Madness
16090,Knight's cross of Iron
