game_id,value
248,Area Movement
248,Events
248,Paper-and-Pencil
248,Pick-up and Deliver
248,Role Playing
248,Set Collection
248,Simulation
249,Player Elimination
249,Simultaneous Action Selection
249,Voting
250,Area Majority / Influence
250,Area Movement
250,Player Elimination
250,Simultaneous Action Selection
252,Dice Rolling
252,Hexagon Grid
252,Zone of Control
254,Area Movement
254,Dice Rolling
254,Movement Points
254,Scenario / Mission / Campaign Game
254,Secret Unit Deployment
254,Simulation
254,Variable Player Powers
254,Variable Set-up
255,Hexagon Grid
256,Bias
256,Grid Movement
256,Map Addition
256,Modular Board
256,Pick-up and Deliver
256,Race
257,Hand Management
257,Line of Sight
257,Open Drafting
257,Point to Point Movement
258,Hand Management
258,Set Collection
259,Trick-taking
260,Dice Rolling
260,Modular Board
261,Simultaneous Action Selection
263,Area Majority / Influence
263,Hand Management
263,Open Drafting
263,Rock-Paper-Scissors
264,Hand Management
264,Take That
265,Area Majority / Influence
265,Auction/Bidding
265,Bribery
265,Hand Management
265,Negotiation
267,Area Majority / Influence
267,Point to Point Movement
268,Commodity Speculation
268,Set Collection
268,Tile Placement
270,Area Majority / Influence
270,End Game Bonuses
270,Events
270,Open Drafting
270,Set Collection
270,Simulation
270,Take That
271,Memory
271,Set Collection
272,Simultaneous Action Selection
272,Tile Placement
272,Voting
273,Area Majority / Influence
273,Area Movement
273,Player Elimination
273,Simultaneous Action Selection
274,Dice Rolling
274,Hand Management
274,Hidden Roles
274,Open Drafting
274,Simulation
274,Variable Player Powers
275,Contracts
275,Events
275,Hand Management
275,Set Collection
275,Tags
275,Take That
276,Area-Impulse
276,Simulation
276,Variable Player Powers
277,Set Collection
277,Trading
278,Dice Rolling
278,Hand Management
278,Open Drafting
278,Trading
279,Hand Management
279,Move Through Deck
279,Pattern Building
279,Take That
279,Tile Placement
281,Commodity Speculation
281,Pick-up and Deliver
282,Area Majority / Influence
282,Area Movement
282,Dice Rolling
283,Dice Rolling
283,Grid Movement
283,Hexagon Grid
283,Scenario / Mission / Campaign Game
283,Simulation
283,Tech Trees / Tech Tracks
284,Area Movement
284,Auction/Bidding
284,Open Drafting
284,Trading
286,Area Movement
286,Dice Rolling
286,Player Elimination
286,Simulation
286,Simultaneous Action Selection
286,Variable Player Powers
287,Set Collection
287,Trading
288,Hexagon Grid
289,Area Movement
289,Dice Rolling
289,Simulation
289,Variable Player Powers
290,Hand Management
290,Stock Holding
291,Hand Management
291,Role Playing
291,Trading
292,Auction/Bidding
292,Hand Management
292,Set Collection
293,Push Your Luck
293,Stacking and Balancing
294,Auction: Multiple Lot
294,Auction/Bidding
294,Set Collection
294,Worker Placement
295,Voting
296,Area Majority / Influence
296,Income
297,Auction/Bidding
298,Voting
299,Action Points
299,Dice Rolling
299,Line of Sight
299,Measurement Movement
299,Modular Board
299,Simulation
300,Modular Board
300,Open Drafting
300,Set Collection
301,Area Majority / Influence
301,Betting and Bluffing
301,Hand Management
301,Tile Placement
302,Area Majority / Influence
304,Commodity Speculation
305,Stock Holding
305,Trading
308,Network and Route Building
308,Open Drafting
309,Area Majority / Influence
309,Hand Management
309,Network and Route Building
310,Area Movement
310,Dice Rolling
310,Simulation
310,Variable Phase Order
311,Variable Player Powers
312,Hand Management
312,Set Collection
312,Tags
312,Take That
312,Victory Points as a Resource
313,Stock Holding
314,Action Points
314,Point to Point Movement
315,Grid Movement
315,Variable Player Powers
316,Grid Movement
316,Hexagon Grid
318,Auction/Bidding
318,Trading
319,Tile Placement
320,End Game Bonuses
320,Hand Management
320,Square Grid
320,Tile Placement
321,Map Reduction
321,Modular Board
321,Point to Point Movement
321,Race
322,Betting and Bluffing
322,Bribery
322,Dice Rolling
322,Set Collection
323,Area Majority / Influence
323,Dice Rolling
324,Auction/Bidding
327,Player Elimination
327,Real-Time
328,Hand Management
329,Dice Rolling
329,Hexagon Grid
329,Simulation
330,Action Points
330,Dice Rolling
332,Auction/Bidding
332,Commodity Speculation
332,Dice Rolling
333,Take That
333,Tile Placement
334,Area Majority / Influence
334,Dice Rolling
334,Hand Management
334,Take That
335,Point to Point Movement
336,Grid Movement
337,Open Drafting
337,Push Your Luck
337,Set Collection
338,Set Collection
338,Trick-taking
339,Hand Management
339,Set Collection
340,Hand Management
340,Ladder Climbing
340,Team-Based Game
342,Square Grid
342,Stacking and Balancing
343,Hand Management
344,Betting and Bluffing
344,Hand Management
345,Network and Route Building
345,Stock Holding
347,Hand Management
348,Commodity Speculation
348,Pick-up and Deliver
348,Track Movement
348,Variable Player Powers
349,Set Collection
349,Simultaneous Action Selection
350,Trick-taking
352,Trick-taking
353,Hand Management
354,Hand Management
354,Trick-taking
355,Auction: Sealed Bid
355,Auction/Bidding
356,Dice Rolling
356,Race
357,Dice Rolling
357,Push Your Luck
357,Race
359,Hand Management
361,Hand Management
361,Resource to Move
363,Auction/Bidding
363,Set Collection
364,Pick-up and Deliver
364,Race
364,Set Collection
364,Square Grid
364,Trading
365,Trick-taking
366,Dice Rolling
366,Roll / Spin and Move
367,Trick-taking
368,Hand Management
368,Simultaneous Action Selection
368,Trick-taking
369,Hand Management
369,Pattern Building
369,Take That
371,Hand Management
371,Set Collection
371,Team-Based Game
372,Card Play Conflict Resolution
372,Hand Management
372,Melding and Splaying
372,Set Collection
373,Auction/Bidding
374,Auction/Bidding
374,Simultaneous Action Selection
374,Tile Placement
375,Area Majority / Influence
375,Hand Management
376,Mancala
376,Point to Point Movement
377,Open Drafting
377,Roll / Spin and Move
378,Crayon Rail System
378,Pick-up and Deliver
379,Set Collection
379,Take That
380,Stacking and Balancing
381,Dice Rolling
382,Hidden Roles
382,Roll / Spin and Move
383,Betting and Bluffing
383,Dice Rolling
384,Dice Rolling
384,Hand Management
384,Roll / Spin and Move
386,Pick-up and Deliver
386,Roll / Spin and Move
387,Hand Management
388,Dice Rolling
388,Set Collection
389,Simultaneous Action Selection
392,Real-Time
392,Variable Player Powers
393,Dice Rolling
393,Events
393,Grid Movement
393,Hexagon Grid
393,Modular Board
393,Open Drafting
393,Race
393,Trading
393,Variable Set-up
394,Area Majority / Influence
394,Hand Management
394,Network and Route Building
394,Open Drafting
394,Take That
397,Action Points
397,Variable Player Powers
398,Commodity Speculation
398,Hand Management
398,Open Drafting
398,Stock Holding
399,Trading
399,Variable Player Powers
400,Auction/Bidding
401,Dice Rolling
401,Push Your Luck
401,Set Collection
403,Flicking
403,Modular Board
403,Race
404,Simultaneous Action Selection
406,Tile Placement
408,Area Movement
408,Secret Unit Deployment
409,Memory
410,Tile Placement
412,Commodity Speculation
412,Hand Management
413,Voting
414,Open Drafting
414,Point to Point Movement
415,Simultaneous Action Selection
416,Dice Rolling
416,Race
416,Roll / Spin and Move
416,Set Collection
417,Hand Management
420,Roll / Spin and Move
421,Auction/Bidding
421,Hexagon Grid
421,Investment
421,Market
421,Network and Route Building
421,Ownership
421,Stock Holding
421,Tile Placement
421,Victory Points as a Resource
422,Auction/Bidding
422,Network and Route Building
422,Stock Holding
423,Auction/Bidding
423,Network and Route Building
423,Stock Holding
423,Tile Placement
424,Auction/Bidding
424,Hexagon Grid
424,Network and Route Building
424,Stock Holding
425,Modular Board
425,Tile Placement
425,Trading
426,Dice Rolling
426,Grid Movement
426,Hexagon Grid
426,Movement Points
426,Simulation
426,Zone of Control
427,Hand Management
427,Take That
428,Auction/Bidding
430,Simultaneous Action Selection
431,Area Majority / Influence
431,Hand Management
431,Open Drafting
431,Set Collection
432,Hand Management
432,Score-and-Reset Game
432,Simultaneous Action Selection
433,Commodity Speculation
433,Dice Rolling
433,Stock Holding
434,Hand Management
434,Race
434,Set Collection
436,Betting and Bluffing
436,Grid Movement
436,Predictive Bid
436,Trick-taking
437,Map Deformation
437,Modular Board
437,Point to Point Movement
438,Hidden Movement
438,Point to Point Movement
438,Secret Unit Deployment
438,Team-Based Game
440,Simultaneous Action Selection
441,Dice Rolling
442,Hand Management
442,Roll / Spin and Move
443,Paper-and-Pencil
444,Dice Rolling
444,Push Your Luck
444,Race
444,Roll / Spin and Move
444,Track Movement
445,Open Drafting
449,Dice Rolling
450,Grid Movement
450,Square Grid
451,Trick-taking
452,Set Collection
454,Point to Point Movement
454,Roll / Spin and Move
455,Hand Management
455,Race
455,Take That
459,Hand Management
459,Modular Board
459,Race
459,Track Movement
460,Line Drawing
461,Area Majority / Influence
461,Hand Management
461,Investment
461,Loans
461,Ownership
461,Variable Set-up
462,Betting and Bluffing
463,Betting and Bluffing
463,Closed Drafting
463,Deck Construction
463,Hand Management
463,Income
463,Interrupts
463,Player Elimination
463,Tags
463,Take That
464,Grid Movement
464,Race
464,Square Grid
465,Commodity Speculation
465,Simultaneous Action Selection
466,Point to Point Movement
466,Roll / Spin and Move
466,Team-Based Game
469,Pick-up and Deliver
472,Dice Rolling
472,Push Your Luck
472,Rock-Paper-Scissors
472,Role Playing
472,Tile Placement
472,Variable Player Powers
473,Hand Management
474,Area Majority / Influence
475,Auction: Turn Order Until Pass
475,Auction/Bidding
475,Hand Management
475,Network and Route Building
475,Open Drafting
475,Set Collection
476,Hand Management
477,Roll / Spin and Move
477,Stock Holding
